ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP881222-0119,SYSTEM.TXT,0.65306,0.28319,0.39506,1
ROUGE-1,AP880927-0117,SYSTEM.TXT,0.48936,0.38655,0.43192,1
ROUGE-1,AP900322-0200,SYSTEM.TXT,0.375,0.19024,0.25243,1
ROUGE-1,SJMN91-06187248,SYSTEM.TXT,0.49485,0.23529,0.31894,1
ROUGE-1,LA092790-0010,SYSTEM.TXT,0.39583,0.36538,0.38,1
ROUGE-1,FT934-13350,SYSTEM.TXT,0.50495,0.35172,0.41463,1
ROUGE-1,AP891116-0115,SYSTEM.TXT,0.30097,0.24031,0.26724,1
ROUGE-1,AP901231-0012,SYSTEM.TXT,0.45192,0.40517,0.42727,1
ROUGE-1,FT941-575,SYSTEM.TXT,0.67327,0.44737,0.53755,1
ROUGE-1,AP900217-0078,SYSTEM.TXT,0.40594,0.32283,0.35965,1
ROUGE-1,SJMN91-06189077,SYSTEM.TXT,0.34615,0.16981,0.22785,1
ROUGE-1,AP900424-0035,SYSTEM.TXT,0.47619,0.4717,0.47393,1
ROUGE-1,AP880913-0204,SYSTEM.TXT,0.4466,0.25414,0.32394,1
ROUGE-1,AP890722-0081,SYSTEM.TXT,0.69892,0.58559,0.63725,1
ROUGE-1,FT934-8628,SYSTEM.TXT,0.29907,0.28571,0.29224,1
ROUGE-1,FT923-5089,SYSTEM.TXT,0.43689,0.23684,0.30717,1
ROUGE-1,AP900316-0028,SYSTEM.TXT,0.64815,0.625,0.63636,1
ROUGE-1,AP900910-0020,SYSTEM.TXT,0.50562,0.33088,0.4,1
ROUGE-1,LA070189-0080,SYSTEM.TXT,0.62385,0.55738,0.58874,1
ROUGE-1,WSJ910710-0123,SYSTEM.TXT,0.29245,0.1694,0.21453,1
ROUGE-1,FT911-2650,SYSTEM.TXT,0.47115,0.18561,0.2663,1
ROUGE-1,AP900426-0054,SYSTEM.TXT,0.60204,0.40411,0.48361,1
ROUGE-1,AP890325-0029,SYSTEM.TXT,0.43243,0.35036,0.3871,1
ROUGE-1,WSJ880621-0079,SYSTEM.TXT,0.43434,0.23889,0.30824,1
ROUGE-1,FT923-7126,SYSTEM.TXT,0.375,0.26897,0.31325,1
ROUGE-1,AP880409-0015,SYSTEM.TXT,0.375,0.46429,0.41489,1
ROUGE-1,LA030889-0163,SYSTEM.TXT,0.78723,0.62185,0.69484,1
ROUGE-1,AP890404-0260,SYSTEM.TXT,0.39623,0.29577,0.33871,1
ROUGE-1,FT923-5267,SYSTEM.TXT,0.33645,0.31034,0.32287,1
ROUGE-1,FT931-341,SYSTEM.TXT,0.34906,0.20442,0.25784,1
ROUGE-1,AP901030-0216,SYSTEM.TXT,0.61165,0.46667,0.52941,1
ROUGE-1,LA092189-0123,SYSTEM.TXT,0.43434,0.26543,0.3295,1
ROUGE-1,LA030489-0068,SYSTEM.TXT,0.41584,0.31111,0.35593,1
ROUGE-1,LA051190-0185,SYSTEM.TXT,0.96,0.64865,0.77419,1
ROUGE-1,FBIS3-30788,SYSTEM.TXT,0.28037,0.2381,0.25751,1
ROUGE-1,FBIS3-22942,SYSTEM.TXT,0,0,0,1
ROUGE-1,AP880902-0062,SYSTEM.TXT,0.41237,0.51948,0.45977,1
ROUGE-1,AP890307-0150,SYSTEM.TXT,0.58824,0.41096,0.48387,1
ROUGE-1,WSJ910405-0154,SYSTEM.TXT,0.40196,0.34167,0.36937,1
ROUGE-1,LA081890-0039,SYSTEM.TXT,0.54286,0.30645,0.39175,1
ROUGE-1,AP890326-0081,SYSTEM.TXT,0.51852,0.42105,0.46473,1
ROUGE-1,AP890111-0227,SYSTEM.TXT,0.55446,0.4058,0.46862,1
ROUGE-1,FT922-3171,SYSTEM.TXT,0.41905,0.29333,0.3451,1
ROUGE-1,AP880801-0195,SYSTEM.TXT,0.41346,0.40952,0.41148,1
ROUGE-1,FT923-6455,SYSTEM.TXT,0.61765,0.36416,0.45818,1
ROUGE-1,LA042190-0060,SYSTEM.TXT,0.86538,0.65217,0.7438,1
ROUGE-1,LA081489-0025,SYSTEM.TXT,0.49057,0.34437,0.40467,1
ROUGE-1,AP890907-0221,SYSTEM.TXT,0.64948,0.45652,0.53617,1
ROUGE-1,LA102190-0045,SYSTEM.TXT,0.46491,0.27179,0.34304,1
ROUGE-1,AP880811-0299,SYSTEM.TXT,0.35897,0.38532,0.37168,1
ROUGE-1,LA012090-0090,SYSTEM.TXT,0.42708,0.27152,0.33198,1
ROUGE-1,FT934-8748,SYSTEM.TXT,0.45192,0.33099,0.38211,1
ROUGE-1,LA092490-0095,SYSTEM.TXT,0.54808,0.28643,0.37624,1
ROUGE-1,FT923-6110,SYSTEM.TXT,0.4,0.24138,0.30108,1
ROUGE-1,FT932-12322,SYSTEM.TXT,0.51923,0.45378,0.4843,1
ROUGE-1,WSJ900720-0113,SYSTEM.TXT,0.28829,0.17877,0.22069,1
ROUGE-1,WSJ910710-0148,SYSTEM.TXT,0.53846,0.35443,0.42748,1
ROUGE-1,WSJ911224-0085,SYSTEM.TXT,0.36893,0.27536,0.31535,1
ROUGE-1,AP880928-0146,SYSTEM.TXT,0.39362,0.2803,0.32743,1
ROUGE-1,FT933-8272,SYSTEM.TXT,0.54808,0.23554,0.32948,1
ROUGE-1,WSJ910607-0063,SYSTEM.TXT,0.34737,0.20122,0.25483,1
ROUGE-1,AP900323-0036,SYSTEM.TXT,0.41176,0.29915,0.34653,1
