ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,AP880705-0006,SYSTEM.TXT,0.51402,0.53922,0.52632,1
ROUGE-1,AP880331-0140,SYSTEM.TXT,0.38,0.38384,0.38191,1
ROUGE-1,AP880927-0089,SYSTEM.TXT,0.32143,0.35644,0.33803,1
ROUGE-1,WSJ910529-0003,SYSTEM.TXT,0.45946,0.51515,0.48571,1
ROUGE-1,AP890930-0100,SYSTEM.TXT,0.36538,0.38,0.37255,1
ROUGE-1,SJMN91-06012224,SYSTEM.TXT,0.42574,0.43878,0.43216,1
ROUGE-1,SJMN91-06193081,SYSTEM.TXT,0.33962,0.36,0.34951,1
ROUGE-1,WSJ911121-0136,SYSTEM.TXT,0.3619,0.36893,0.36538,1
ROUGE-1,AP880705-0109,SYSTEM.TXT,0.77358,0.82,0.79612,1
ROUGE-1,SJMN91-06312120,SYSTEM.TXT,0.3,0.3,0.3,1
ROUGE-1,SJMN91-06129119,SYSTEM.TXT,0.41905,0.44,0.42927,1
ROUGE-1,FBIS3-11919,SYSTEM.TXT,0.38614,0.39,0.38806,1
ROUGE-1,FT911-5176,SYSTEM.TXT,0.27358,0.29,0.28155,1
ROUGE-1,WSJ910208-0130,SYSTEM.TXT,0.21495,0.23469,0.22439,1
ROUGE-1,AP890511-0126,SYSTEM.TXT,0.34783,0.32,0.33333,1
ROUGE-1,AP890803-0008,SYSTEM.TXT,0.57143,0.6,0.58537,1
ROUGE-1,AP900215-0031,SYSTEM.TXT,0.36893,0.38384,0.37624,1
ROUGE-1,SJMN91-06301029,SYSTEM.TXT,0.21212,0.21649,0.21429,1
ROUGE-1,LA040789-0051,SYSTEM.TXT,0.18627,0.18812,0.18719,1
ROUGE-1,WSJ910304-0005,SYSTEM.TXT,0.51042,0.48039,0.49495,1
ROUGE-1,WSJ910304-0002,SYSTEM.TXT,0.27957,0.25743,0.26804,1
ROUGE-1,WSJ900615-0131,SYSTEM.TXT,0.34579,0.34906,0.34742,1
ROUGE-1,FT911-3463,SYSTEM.TXT,0.35514,0.38,0.36715,1
ROUGE-1,LA051590-0065,SYSTEM.TXT,0.32039,0.33,0.32512,1
ROUGE-1,LA110490-0184,SYSTEM.TXT,0.51923,0.52941,0.52427,1
ROUGE-1,AP891201-0100,SYSTEM.TXT,0.44231,0.46,0.45098,1
ROUGE-1,AP900419-0121,SYSTEM.TXT,0.53271,0.56436,0.54808,1
ROUGE-1,AP891213-0004,SYSTEM.TXT,0.45238,0.56436,0.5022,1
ROUGE-1,FT934-9116,SYSTEM.TXT,0.24528,0.26,0.25243,1
ROUGE-1,FT941-4219,SYSTEM.TXT,0.14,0.13592,0.13793,1
ROUGE-1,FT922-10200,SYSTEM.TXT,0.56731,0.59,0.57843,1
ROUGE-1,AP881018-0136,SYSTEM.TXT,0.29412,0.29412,0.29412,1
